times,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,yaw,yaw_dot
0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,1.57031,0.00000
0.00100,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00002,0.00043,0.00000,1.57031,0.00000
0.00200,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00003,0.00086,0.00000,1.57031,0.00000
0.00300,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00005,0.00129,0.00000,1.57031,0.00000
0.00400,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00006,0.00172,0.00000,1.57031,0.00000
0.00500,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00008,0.00215,0.00000,1.57031,0.00000
0.00600,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00010,0.00258,0.00000,1.57031,0.00000
0.00700,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00011,0.00301,0.00000,1.57031,0.00000
0.00800,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00013,0.00343,0.00000,1.57031,0.00000
0.00900,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00014,0.00386,0.00000,1.57031,0.00000
0.01000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00016,0.00429,0.00000,1.57031,0.00000
0.01100,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00018,0.00471,0.00000,1.57031,0.00000
0.01200,-0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00019,0.00514,0.00000,1.57031,0.00000
0.01300,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00021,0.00557,0.00000,1.57031,0.00000
0.01400,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00022,0.00599,0.00000,1.57031,-0.00000
0.01500,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00024,0.00641,0.00000,1.57031,-0.00000
0.01600,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00025,0.00684,0.00000,1.57031,-0.00000
0.01700,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00027,0.00726,0.00000,1.57031,-0.00000
0.01800,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00029,0.00768,0.00000,1.57031,-0.00000
0.01900,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00008,0.00000,-0.00030,0.00811,0.00000,1.57031,-0.00000
0.02000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00032,0.00853,0.00000,1.57031,-0.00000
0.02100,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00033,0.00895,0.00000,1.57031,-0.00000
0.02200,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00010,0.00000,-0.00035,0.00937,0.00000,1.57031,-0.00000
0.02300,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00011,0.00000,-0.00036,0.00979,0.00000,1.57031,-0.00000
0.02400,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00012,0.00000,-0.00038,0.01021,0.00000,1.57031,-0.00000
0.02500,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00013,0.00000,-0.00039,0.01063,0.00000,1.57031,-0.00000
0.02600,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00014,0.00000,-0.00041,0.01105,0.00000,1.57031,-0.00000
0.02700,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00016,0.00000,-0.00042,0.01147,0.00000,1.57031,-0.00000
0.02800,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00017,0.00000,-0.00044,0.01188,0.00000,1.57031,-0.00000
0.02900,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00018,0.00000,-0.00046,0.01230,0.00000,1.57031,-0.00000
0.03000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00019,0.00000,-0.00047,0.01272,0.00000,1.57031,-0.00000
0.03100,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00020,0.00000,-0.00049,0.01313,0.00000,1.57031,-0.00000
0.03200,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00022,0.00000,-0.00050,0.01355,0.00000,1.57031,-0.00000
0.03300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00023,0.00000,-0.00052,0.01397,0.00000,1.57031,-0.00000
0.03400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00025,0.00000,-0.00053,0.01438,0.00000,1.57031,-0.00000
0.03500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00026,0.00000,-0.00055,0.01479,0.00000,1.57031,-0.00000
0.03600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00028,0.00000,-0.00056,0.01521,0.00000,1.57031,-0.00000
0.03700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00029,0.00000,-0.00058,0.01562,0.00000,1.57031,-0.00000
0.03800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00031,0.00000,-0.00059,0.01604,0.00000,1.57031,-0.00000
0.03900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00032,0.00000,-0.00061,0.01645,0.00000,1.57031,-0.00000
0.04000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00034,0.00000,-0.00062,0.01686,0.00000,1.57031,-0.00000
0.04100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00036,0.00000,-0.00064,0.01727,0.00000,1.57031,-0.00000
0.04200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00037,0.00000,-0.00065,0.01768,0.00000,1.57031,-0.00000
0.04300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00039,0.00000,-0.00067,0.01809,0.00000,1.57031,-0.00000
0.04400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00041,0.00000,-0.00068,0.01850,0.00000,1.57031,-0.00000
0.04500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00043,0.00000,-0.00070,0.01891,0.00000,1.57031,-0.00000
0.04600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00045,0.00000,-0.00071,0.01932,0.00000,1.57031,-0.00000
0.04700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00047,0.00000,-0.00073,0.01973,0.00000,1.57031,-0.00000
0.04800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00049,0.00000,-0.00074,0.02014,0.00000,1.57031,-0.00000
0.04900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00051,0.00000,-0.00076,0.02055,0.00000,1.57031,-0.00000
0.05000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00053,0.00000,-0.00077,0.02095,0.00000,1.57031,-0.00000
0.05100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00055,0.00000,-0.00079,0.02136,0.00000,1.57031,-0.00000
0.05200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00057,0.00000,-0.00080,0.02177,0.00000,1.57031,-0.00000
0.05300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00059,0.00000,-0.00082,0.02217,0.00000,1.57031,-0.00000
0.05400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00062,0.00000,-0.00083,0.02258,0.00000,1.57031,-0.00000
0.05500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00064,0.00000,-0.00085,0.02298,0.00000,1.57031,-0.00000
0.05600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00002,0.00066,0.00000,-0.00086,0.02338,0.00000,1.57031,-0.00000
0.05700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00003,0.00069,0.00000,-0.00087,0.02379,0.00000,1.57031,-0.00000
0.05800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00003,0.00071,0.00000,-0.00089,0.02419,0.00000,1.57031,-0.00000
0.05900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00003,0.00073,0.00000,-0.00090,0.02459,0.00000,1.57031,-0.00000
0.06000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00076,0.00000,-0.00092,0.02500,0.00000,1.57031,-0.00000
0.06100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00078,0.00000,-0.00093,0.02540,0.00000,1.57031,-0.00000
0.06200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00081,0.00000,-0.00095,0.02580,0.00000,1.57031,-0.00000
0.06300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00084,0.00000,-0.00096,0.02620,0.00000,1.57031,-0.00000
0.06400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00086,0.00000,-0.00098,0.02660,0.00000,1.57031,-0.00000
0.06500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00089,0.00000,-0.00099,0.02700,0.00000,1.57031,-0.00000
0.06600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00092,0.00000,-0.00101,0.02740,0.00000,1.57031,-0.00000
0.06700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00003,0.00094,0.00000,-0.00102,0.02780,0.00000,1.57031,-0.00000
0.06800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00004,0.00097,0.00000,-0.00103,0.02820,0.00000,1.57031,-0.00000
0.06900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00004,0.00100,0.00000,-0.00105,0.02860,0.00000,1.57031,-0.00000
0.07000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00002,0.00000,-0.00004,0.00103,0.00000,-0.00106,0.02899,0.00000,1.57031,-0.00000
0.07100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00106,0.00000,-0.00108,0.02939,0.00000,1.57031,-0.00000
0.07200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00109,0.00000,-0.00109,0.02979,0.00000,1.57031,-0.00000
0.07300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00112,0.00000,-0.00111,0.03018,0.00000,1.57031,-0.00000
0.07400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00115,0.00000,-0.00112,0.03058,0.00000,1.57031,-0.00000
0.07500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00118,0.00000,-0.00113,0.03097,0.00000,1.57031,-0.00000
0.07600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00004,0.00121,0.00000,-0.00115,0.03137,0.00000,1.57031,-0.00000
0.07700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00005,0.00124,0.00000,-0.00116,0.03176,0.00000,1.57031,-0.00000
0.07800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00005,0.00127,0.00000,-0.00118,0.03215,0.00000,1.57031,-0.00000
0.07900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00003,0.00000,-0.00005,0.00131,0.00000,-0.00119,0.03255,0.00000,1.57031,-0.00000
0.08000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00005,0.00134,0.00000,-0.00120,0.03294,0.00000,1.57031,-0.00000
0.08100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00005,0.00137,0.00000,-0.00122,0.03333,0.00000,1.57031,-0.00000
0.08200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00005,0.00141,0.00000,-0.00123,0.03372,0.00000,1.57031,-0.00000
0.08300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00005,0.00144,0.00000,-0.00125,0.03412,0.00000,1.57031,-0.00000
0.08400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00005,0.00147,0.00000,-0.00126,0.03451,0.00000,1.57031,-0.00000
0.08500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00006,0.00151,0.00000,-0.00127,0.03490,0.00000,1.57031,-0.00000
0.08600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00004,0.00000,-0.00006,0.00154,0.00000,-0.00129,0.03529,0.00000,1.57031,-0.00000
0.08700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00158,0.00000,-0.00130,0.03568,0.00000,1.57031,-0.00000
0.08800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00161,0.00000,-0.00132,0.03606,0.00000,1.57031,-0.00000
0.08900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00165,0.00000,-0.00133,0.03645,0.00000,1.57031,-0.00000
0.09000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00169,0.00000,-0.00134,0.03684,0.00000,1.57031,-0.00000
0.09100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00172,0.00000,-0.00136,0.03723,0.00000,1.57031,-0.00000
0.09200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00005,0.00000,-0.00006,0.00176,0.00000,-0.00137,0.03761,0.00000,1.57031,-0.00000
0.09300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00007,0.00180,0.00000,-0.00139,0.03800,0.00000,1.57031,-0.00000
0.09400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00007,0.00184,0.00000,-0.00140,0.03839,0.00000,1.57031,-0.00000
0.09500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00007,0.00188,0.00000,-0.00141,0.03877,0.00000,1.57031,-0.00000
0.09600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00007,0.00192,0.00000,-0.00143,0.03916,0.00000,1.57031,-0.00000
0.09700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00006,0.00000,-0.00007,0.00195,0.00000,-0.00144,0.03954,0.00000,1.57031,-0.00000
0.09800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00007,0.00199,0.00000,-0.00145,0.03993,0.00000,1.57031,-0.00000
0.09900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00007,0.00203,0.00000,-0.00147,0.04031,0.00000,1.57031,-0.00000
0.10000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00008,0.00208,0.00000,-0.00148,0.04069,0.00000,1.57031,-0.00000
0.10100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00008,0.00212,0.00000,-0.00149,0.04107,0.00000,1.57031,-0.00000
0.10200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00007,0.00000,-0.00008,0.00216,0.00000,-0.00151,0.04146,0.00000,1.57031,-0.00000
0.10300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00008,0.00000,-0.00008,0.00220,0.00000,-0.00152,0.04184,0.00000,1.57031,-0.00000
0.10400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00008,0.00000,-0.00008,0.00224,0.00000,-0.00153,0.04222,0.00000,1.57031,-0.00000
0.10500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00008,0.00000,-0.00008,0.00228,0.00000,-0.00155,0.04260,0.00000,1.57031,-0.00000
0.10600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00008,0.00000,-0.00009,0.00233,0.00000,-0.00156,0.04298,0.00000,1.57031,-0.00000
0.10700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00009,0.00237,0.00000,-0.00157,0.04336,0.00000,1.57031,-0.00000
0.10800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00009,0.00241,0.00000,-0.00159,0.04374,0.00000,1.57031,-0.00000
0.10900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00009,0.00246,0.00000,-0.00160,0.04412,0.00000,1.57031,-0.00000
0.11000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00009,0.00000,-0.00009,0.00250,0.00000,-0.00161,0.04450,0.00000,1.57031,-0.00000
0.11100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00010,0.00000,-0.00009,0.00255,0.00000,-0.00163,0.04487,0.00000,1.57031,-0.00000
0.11200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00010,0.00000,-0.00009,0.00259,0.00000,-0.00164,0.04525,0.00000,1.57031,-0.00000
0.11300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00010,0.00000,-0.00010,0.00264,0.00000,-0.00165,0.04563,0.00000,1.57031,-0.00000
0.11400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00010,0.00000,-0.00010,0.00268,0.00000,-0.00167,0.04601,0.00000,1.57031,-0.00000
0.11500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00011,0.00000,-0.00010,0.00273,0.00000,-0.00168,0.04638,0.00000,1.57031,-0.00000
0.11600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00011,0.00000,-0.00010,0.00277,0.00000,-0.00169,0.04676,0.00000,1.57031,-0.00000
0.11700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00011,0.00000,-0.00010,0.00282,0.00000,-0.00171,0.04713,0.00000,1.57031,-0.00000
0.11800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00011,0.00000,-0.00010,0.00287,0.00000,-0.00172,0.04751,0.00000,1.57031,-0.00000
0.11900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00012,0.00000,-0.00011,0.00292,0.00000,-0.00173,0.04788,0.00000,1.57031,-0.00000
0.12000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00012,0.00000,-0.00011,0.00296,0.00000,-0.00175,0.04825,0.00000,1.57031,-0.00000
0.12100,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00012,0.00000,-0.00011,0.00301,0.00000,-0.00176,0.04863,0.00000,1.57031,-0.00000
0.12200,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00013,0.00000,-0.00011,0.00306,0.00000,-0.00177,0.04900,0.00000,1.57031,-0.00000
0.12300,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00013,0.00000,-0.00011,0.00311,0.00000,-0.00179,0.04937,0.00000,1.57031,-0.00000
0.12400,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00013,0.00000,-0.00012,0.00316,0.00000,-0.00180,0.04974,0.00000,1.57031,-0.00000
0.12500,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00014,0.00000,-0.00012,0.00321,0.00000,-0.00181,0.05011,0.00000,1.57031,-0.00000
0.12600,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00014,0.00000,-0.00012,0.00326,0.00000,-0.00182,0.05048,0.00000,1.57031,-0.00000
0.12700,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00014,0.00000,-0.00012,0.00331,0.00000,-0.00184,0.05086,0.00000,1.57031,-0.00000
0.12800,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00015,0.00000,-0.00012,0.00336,0.00000,-0.00185,0.05123,0.00000,1.57031,-0.00000
0.12900,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00015,0.00000,-0.00012,0.00341,0.00000,-0.00186,0.05159,0.00000,1.57031,-0.00000
0.13000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00001,0.00015,0.00000,-0.00013,0.00347,0.00000,-0.00188,0.05196,0.00000,1.57031,-0.00000
0.13100,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00016,0.00000,-0.00013,0.00352,0.00000,-0.00189,0.05233,0.00000,1.57031,-0.00000
0.13200,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00016,0.00000,-0.00013,0.00357,0.00000,-0.00190,0.05270,0.00000,1.57031,-0.00000
0.13300,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00016,0.00000,-0.00013,0.00362,0.00000,-0.00191,0.05307,0.00000,1.57031,-0.00000
0.13400,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00017,0.00000,-0.00013,0.00368,0.00000,-0.00193,0.05343,0.00000,1.57031,-0.00000
0.13500,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00017,0.00000,-0.00014,0.00373,0.00000,-0.00194,0.05380,0.00000,1.57031,-0.00000
0.13600,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00017,0.00000,-0.00014,0.00378,0.00000,-0.00195,0.05417,0.00000,1.57031,-0.00000
0.13700,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00018,0.00000,-0.00014,0.00384,0.00000,-0.00197,0.05453,0.00000,1.57031,-0.00000
0.13800,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00018,0.00000,-0.00014,0.00389,0.00000,-0.00198,0.05490,0.00000,1.57031,-0.00000
0.13900,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00019,0.00000,-0.00014,0.00395,0.00000,-0.00199,0.05526,0.00000,1.57031,-0.00000
0.14000,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00019,0.00000,-0.00015,0.00400,0.00000,-0.00200,0.05563,0.00000,1.57031,-0.00000
0.14100,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00019,0.00000,-0.00015,0.00406,0.00000,-0.00202,0.05599,0.00000,1.57031,-0.00000
0.14200,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00020,0.00000,-0.00015,0.00412,0.00000,-0.00203,0.05635,0.00000,1.57031,-0.00000
0.14300,-0.00000,0.00000,0.00000,-0.00000,0.00001,0.00000,-0.00001,0.00020,0.00000,-0.00015,0.00417,0.00000,-0.00204,0.05672,0.00000,1.57031,-0.00000
